,latitude,longitude,plant_name,total_cap,plant_types_all,plant_caps_all,plant_type,renewable,state_long
3928,37.193584,-77.467185,Boydton Plank Road Cogen Plant,10.2,petroleum,10.2,petroleum,FALSE,Virginia
3929,35.4837,-119.0298,Live Oak Cogen,46,natural_gas,46,natural_gas,FALSE,California
3930,40.6467,-74.0211,Lutheran Medical Center,1.6,natural_gas,1.6,natural_gas,FALSE,New York
3931,43.304413,-73.63993,South Glens Falls Hydroelectric,6,hydro,6,hydro,TRUE,New York
3932,41.6572,-91.54,University of Iowa Main Power Plant,30.7,"coal,natural_gas,petroleum","21,8,1.7",coal,FALSE,Iowa
3933,36.1261,-97.07,Oklahoma State University,8.4,natural_gas,8.4,natural_gas,FALSE,Oklahoma
3934,40.105169,-88.241528,University of Illinois Abbott Power Plt,85,"coal,natural_gas","47,38",coal,FALSE,Illinois
3935,36.7589,-76.4961,Suffolk Energy Partners LP,2.8,biomass,2.8,biomass,TRUE,Virginia
3936,42.9281,-76.8408,Seneca Energy,17.6,biomass,17.6,biomass,TRUE,New York
3937,39.942219,-75.188069,Grays Ferry Cogeneration,150,natural_gas,150,natural_gas,FALSE,Pennsylvania
3938,42.0358,-87.6992,Evanston Township High School,2.4,natural_gas,2.4,natural_gas,FALSE,Illinois
3939,31.077,-87.1116,Georgia-Pacific Brewton Mill,40.1,wood,40.1,wood,TRUE,Alabama
3940,41.1603,-87.8542,CSL Behring LLC,3.8,natural_gas,3.8,natural_gas,FALSE,Illinois
3941,42.6878,-95.405,Storm Lake 1,113.9,wind,113.9,wind,TRUE,Iowa
3942,44.2733,-96.0728,Buffalo Ridge Windplant WPP 1993,21.9,wind,21.9,wind,TRUE,Minnesota
3943,39.2744,-76.5956,Domino Sugar Baltimore,17.5,natural_gas,17.5,natural_gas,FALSE,Maryland
3944,36.8347,-119.7667,Saint Agnes Medical Center,5.4,natural_gas,5.4,natural_gas,FALSE,California
3945,36.423715,-79.952494,Avalon/Mayo Hydropower,1.2,hydro,1.2,hydro,TRUE,North Carolina
3946,32.1761,-85.0272,Mead Coated Board,108.5,"natural_gas,wood","21,87.5",natural_gas,FALSE,Alabama
3947,43.7644,-71.6881,Plymouth State College Cogeneration,2.8,petroleum,2.8,petroleum,FALSE,New Hampshire
3948,42.129361,-71.511496,Milford Power LP,148,natural_gas,148,natural_gas,FALSE,Massachusetts
3949,40.7899,-73.9233,New York University Central Plant,17,"natural_gas,petroleum","12.8,4.2",natural_gas,FALSE,New York
3950,47.6539,-122.3036,University of Washington Power Plant,11,"natural_gas,petroleum","1,10",natural_gas,FALSE,Washington
3951,42.740139,-114.161173,Mile 28 Water Power Project,1.4,hydro,1.4,hydro,TRUE,Idaho
3952,33.8111,-84.3928,Shepherd Center,2.9,petroleum,2.9,petroleum,FALSE,Georgia
3953,36.7367,-107.9417,Milagro Cogeneration Plant,121.6,natural_gas,121.6,natural_gas,FALSE,New Mexico
3954,33.8775,-84.4603,Riverwood 100 Building,1.1,petroleum,1.1,petroleum,FALSE,Georgia
3955,32.3994,-97.4078,Johnson County,267,natural_gas,267,natural_gas,FALSE,Texas
3956,33.7583,-84.3869,191 Peachtree Tower,2.4,petroleum,2.4,petroleum,FALSE,Georgia
3957,34.5789,-78.7928,Smithfield Packing Bladen,28.5,petroleum,28.5,petroleum,FALSE,North Carolina
3958,19.712994,-155.14857,Wailuku River Hydroelectric,9.8,hydro,9.8,hydro,TRUE,Hawaii
3959,40.475724,-74.446199,Bristol Myers Squibb New Brunswick,9.4,natural_gas,9.4,natural_gas,FALSE,New Jersey
3960,33.7919,-84.2831,Dekalb Medical Center,3.6,petroleum,3.6,petroleum,FALSE,Georgia
3961,38.6681,-76.8678,Brandywine Power Facility,230,natural_gas,230,natural_gas,FALSE,Maryland
3962,63.0947,-145.7172,Fort Greely Power Plant,7.4,petroleum,7.4,petroleum,FALSE,Alaska
3963,40.3158,-86.8742,Evonik Degussa Tippecanoe Laboratories,1.2,petroleum,1.2,petroleum,FALSE,Indiana
3964,30.9103,-83.2358,Valdosta Water Treatment Plant,3.4,petroleum,3.4,petroleum,FALSE,Georgia
3965,32.9708,-82.8028,Thiele Kaolin Sandersville,2.2,petroleum,2.2,petroleum,FALSE,Georgia
3966,44.2869,-88.3339,Outagamie County Co-Generation Facility,4.8,biomass,4.8,biomass,TRUE,Wisconsin
3967,38.117909,-78.213778,Gordonsville Energy LP,218,natural_gas,218,natural_gas,FALSE,Virginia
3968,33.7625,-84.3872,Sun Trust Plaza,2,petroleum,2,petroleum,FALSE,Georgia
3969,30.8625,-83.2894,South Georgia Medical Center,5.5,petroleum,5.5,petroleum,FALSE,Georgia
3970,33.2708,-82.4569,Thiele Kaolin Reedy Creek,2.2,petroleum,2.2,petroleum,FALSE,Georgia
3971,37.3208,-85.3611,Cox Waste to Energy,3.3,wood,3.3,wood,TRUE,Kentucky
3972,43.0214,-87.9014,MMSD Jones Island Wastewater,26.8,"natural_gas,biomass","13,13.8",natural_gas,FALSE,Wisconsin
3973,45.4542,-69.61,Greenville Steam,16,wood,16,wood,TRUE,Maine
3974,36.1375,-115.0339,Sun Peak Project,222,natural_gas,222,natural_gas,FALSE,Nevada
3975,41.91708,-87.79218,Mars Snackfood US,3,natural_gas,3,natural_gas,FALSE,Illinois
3976,45.7725,-87.9936,Niagara Mill,24.5,"coal,hydro","11.8,12.7",coal,FALSE,Wisconsin
3977,38.627566,-90.193377,Southwestern Bell Telephone,17.2,petroleum,17.2,petroleum,FALSE,Missouri
3978,47.534465,-121.702596,Black Creek,3.7,hydro,3.7,hydro,TRUE,Washington
3979,42.6944,-74.9242,Bassett Medical Center,5.6,petroleum,5.6,petroleum,FALSE,New York
3980,43.227058,-76.302137,Phoenix Hydro Project,0.8,hydro,0.8,hydro,TRUE,New York
3981,46.4094,-86.6443,Neenah Paper Munising Mill,5.8,coal,5.8,coal,FALSE,Michigan
3982,33.689362,-83.990333,Milstead,1,hydro,1,hydro,TRUE,Georgia
3983,33.7611,-84.3892,Atlanta Gift Mart LP,1.2,petroleum,1.2,petroleum,FALSE,Georgia
3984,44.336358,-75.50274,Cellu Tissue Natural Dam,1,hydro,1,hydro,TRUE,New York
3985,33.273835,-82.407813,Kamin LLC Wrens Plant,5.1,natural_gas,5.1,natural_gas,FALSE,Georgia
3986,35.9678,-78.5211,CenturyLink Regional HQ,1.2,petroleum,1.2,petroleum,FALSE,North Carolina
3987,44.2769,-88.3344,Kimberly Mill,2.1,hydro,2.1,hydro,TRUE,Wisconsin
3988,41.9031,-87.6831,Saint Mary of Nazareth Hospital,2.4,natural_gas,2.4,natural_gas,FALSE,Illinois
3989,35.665961,-77.35744,DSM Pharmaceuticals,8.3,"natural_gas,petroleum","3.5,4.8",natural_gas,FALSE,North Carolina
3990,43.2208,-83.7925,Peoples Generating Station,2.2,biomass,2.2,biomass,TRUE,Michigan
3991,35.4189,-80.0917,Narrows,119,hydro,119,hydro,TRUE,North Carolina
3992,35.3944,-80.0753,Falls,30,hydro,30,hydro,TRUE,North Carolina
3993,35.6008,-80.2339,High Rock,33,hydro,33,hydro,TRUE,North Carolina
3994,35.4856,-80.1758,Tuckertown,39,hydro,39,hydro,TRUE,North Carolina
3995,35.4475,-83.863889,Santeetlah,38,hydro,38,hydro,TRUE,North Carolina
3996,35.4478,-83.9383,Cheoah,143,hydro,143,hydro,TRUE,North Carolina
3997,35.4923,-83.9806,Calderwood,156,hydro,156,hydro,TRUE,Tennessee
3998,35.5453,-84.0503,Chilhowee,51,hydro,51,hydro,TRUE,Tennessee
3999,41.8992,-84.0411,Adrian Energy Associates LLC,2.4,biomass,2.4,biomass,TRUE,Michigan
4000,33.7614,-84.3875,Georgia Pacific Center,1.4,petroleum,1.4,petroleum,FALSE,Georgia
4001,42.360986,-71.093876,Mass Inst Tech Cntrl Utilities/Cogen Plt,19,natural_gas,19,natural_gas,FALSE,Massachusetts
4002,46.6144,-97.5765,Enderlin,9.8,biomass,9.8,biomass,TRUE,North Dakota
4003,35.1061,-118.3114,Tehachapi Wind Resource II,21.9,wind,21.9,wind,TRUE,California
4004,43.1767,-83.9,Brent Run Generating Station,2.2,biomass,2.2,biomass,TRUE,Michigan
4005,38.0169,-122.1117,Martinez Refining,90,natural_gas,90,natural_gas,FALSE,California
4006,40.699357,-73.976392,Brooklyn Navy Yard Cogeneration,250,natural_gas,250,natural_gas,FALSE,New York
4007,43.9375,-86.425,Michigan Power LP,128,natural_gas,128,natural_gas,FALSE,Michigan
4008,32.388271,-90.908344,Ergon Refining Vicksburg,4.4,natural_gas,4.4,natural_gas,FALSE,Mississippi
4009,41.8794,-88.22,General Mills West Chicago,6.4,natural_gas,6.4,natural_gas,FALSE,Illinois
4010,39.7658,-86.5208,Twin Bridges LFGTE,12.8,biomass,12.8,biomass,TRUE,Indiana
4011,41.4936,-86.1658,Prairie View I & II LFGTE,6.4,biomass,6.4,biomass,TRUE,Indiana
4012,41.9167,-91.6542,Alliant SBD 9403 Aegon DC,4.1,petroleum,4.1,petroleum,FALSE,Iowa
4013,35.0697,-118.3167,Ridgetop,46.9,wind,46.9,wind,TRUE,California
4014,41.5769,-87.7819,Panduit Tinley Park,1.4,natural_gas,1.4,natural_gas,FALSE,Illinois
4015,42.3156,-89.0356,Mondelez Global LLC,5,natural_gas,5,natural_gas,FALSE,Illinois
4016,41.4369,-75.5897,Keystone Landfill,4.9,biomass,4.9,biomass,TRUE,Pennsylvania
4017,39.403936,-76.317161,Harford Waste to Energy Facility,1.1,biomass,1.1,biomass,TRUE,Maryland
4018,32.583571,-116.930907,Richard J Donovan Correctional Facility,2.2,natural_gas,2.2,natural_gas,FALSE,California
4019,42.2958,-71.2997,Wellesley College Central Utility Plant,6.7,natural_gas,6.7,natural_gas,FALSE,Massachusetts
4020,44.7806,-93.3094,EKS Landfill,4.5,biomass,4.5,biomass,TRUE,Minnesota
4021,41.750521,-72.652982,CT Resource Rec Authority Facility,56.2,biomass,56.2,biomass,TRUE,Connecticut
4022,44.048333,-123.073889,Univ of Oregon Central Power Station,9,natural_gas,9,natural_gas,FALSE,Oregon
4023,36.7056,-121.7714,Monterey Regional Water Cogen Facility,1.8,biomass,1.8,biomass,TRUE,California
4024,43.2958,-73.5956,Hudson Falls Hydroelectric Project,16.4,hydro,16.4,hydro,TRUE,New York
4025,41.6514,-86.9036,Deercroft I & II LFGTE,6.4,biomass,6.4,biomass,TRUE,Indiana
4026,42.8183,-82.4856,Cargill Salt,2,coal,2,coal,FALSE,Michigan
4027,31.7333,-104.75,West Texas Windplant,30,wind,30,wind,TRUE,Texas
4028,42.0264,-91.7042,Alliant SBD 9302 Aegon NP,1.2,petroleum,1.2,petroleum,FALSE,Iowa
4029,42.83815,-93.60325,Alliant SBD 9502 Eaton,5.4,petroleum,5.4,petroleum,FALSE,Iowa
4030,41.845306,-89.481286,Dixon Hydroelectric Dam,3,hydro,3,hydro,TRUE,Illinois
4031,40.683046,-74.233117,Merck Sharp & Dohme Cogen Facility,7.6,natural_gas,7.6,natural_gas,FALSE,New Jersey
4032,41.515211,-84.293549,Sauder Power Plant,7.2,wood,7.2,wood,TRUE,Ohio
4033,32.164818,-106.451281,New Mexico State University,4.5,natural_gas,4.5,natural_gas,FALSE,New Mexico
4034,32.2853,-101.4494,Big Spring Wind Power Facility,34.3,wind,34.3,wind,TRUE,Texas
4035,40.0081,-74.3306,Ocean County Landfill,4.8,biomass,4.8,biomass,TRUE,New Jersey
4036,42.205236,-72.592862,Harris Energy Realty,1.2,hydro,1.2,hydro,TRUE,Massachusetts
4037,36.1911,-80.2914,Salem Energy Systems LLC,3.3,biomass,3.3,biomass,TRUE,North Carolina
4038,31.262356,-85.402737,Crestwood Dothan,9,petroleum,9,petroleum,FALSE,Alabama
4039,41.74,-88.06,Woodridge Greene Valley Treatment Plant,1.5,natural_gas,1.5,natural_gas,FALSE,Illinois
4040,42.7417,-82.7975,Pine Tree Acres,8.8,biomass,8.8,biomass,TRUE,Michigan
4041,41.6844,-87.4214,Indiana Harbor E 5 AC Station,90,other_fossil_gasses,90,other_fossil_gasses,FALSE,Unknown
4042,33.157,-115.6386,Salton Sea Power Gen Co - Unit 4,47.5,geothermal,47.5,geothermal,TRUE,California
4043,36.8083,-76.3036,Wheelabrator Portsmouth,46.5,biomass,46.5,biomass,TRUE,Virginia
4044,29.129714,-97.311236,Small Hydro of Texas,1.2,hydro,1.2,hydro,TRUE,Texas
4045,34.9944,-78.1583,Murphy-Brown LLC,2.4,petroleum,2.4,petroleum,FALSE,North Carolina
4046,41.5839,-87.6047,Thornwood High School,1.4,natural_gas,1.4,natural_gas,FALSE,Illinois
4047,41.6225,-87.5978,Thornridge High School,1,natural_gas,1,natural_gas,FALSE,Illinois
4048,42.7353,-71.5228,Nashua Plant,2.7,biomass,2.7,biomass,TRUE,New Hampshire
4049,42.59483,-114.435295,K W Company,1.4,hydro,1.4,hydro,TRUE,Idaho
4050,40.846806,-121.956446,Montgomery Creek Hydro,2.6,hydro,2.6,hydro,TRUE,California
4051,44.7956,-92.9119,LSP-Cottage Grove LP,251,natural_gas,251,natural_gas,FALSE,Minnesota
4052,42.855463,-88.72992,LSP-Whitewater LP,261,natural_gas,261,natural_gas,FALSE,Wisconsin
4053,41.73379,-88.084908,Greene Valley Gas Recovery,5.8,biomass,5.8,biomass,TRUE,Illinois
4054,29.0728,-95.745,Sweeny Cogen Facility,436,natural_gas,436,natural_gas,FALSE,Texas
4055,30.8847,-101.9208,Yates Gas Plant,5.6,natural_gas,5.6,natural_gas,FALSE,Texas
4056,41.8312,-71.1239,Dighton Power Plant,164.2,natural_gas,164.2,natural_gas,FALSE,Massachusetts
4057,41.0772,-95.87,Papillion Creek Wastewater,1.5,biomass,1.5,biomass,TRUE,Nebraska
4058,44.44861,-88.07204,De Pere Energy Center,171.3,natural_gas,171.3,natural_gas,FALSE,Wisconsin
4059,44.506315,-70.242312,Androscoggin Energy Center,136.6,natural_gas,136.6,natural_gas,FALSE,Maine
4060,41.2033,-95.9292,Missouri River Wastewater Treatment,3,biomass,3,biomass,TRUE,Nebraska
4061,44.8061,-70.2186,Geneva Wood Fuels Inc,1.5,wood,1.5,wood,TRUE,Maine
4062,41.4928,-90.6275,Davenport Water Pollution Control Plant,1.6,biomass,1.6,biomass,TRUE,Iowa
4063,35.949209,-83.926065,University of Tennessee Steam Plant,3.7,natural_gas,3.7,natural_gas,FALSE,Tennessee
4064,36.211389,-86.694444,Opryland USA,3.1,natural_gas,3.1,natural_gas,FALSE,Tennessee
4065,35.026,-106.644,Delta Person LLC,140,natural_gas,140,natural_gas,FALSE,New Mexico
4066,32.4856,-83.6039,Mid-Georgia Cogeneration Facility,303,natural_gas,303,natural_gas,FALSE,Georgia
4067,42.0476,-72.6478,Berkshire Power,229.3,natural_gas,229.3,natural_gas,FALSE,Massachusetts
4068,41.1692,-73.1844,Bridgeport Energy Project,454,natural_gas,454,natural_gas,FALSE,Connecticut
4069,35.0727,-81.613,Cherokee County Cogen,86,natural_gas,86,natural_gas,FALSE,South Carolina
4070,31.4894,-87.8989,Boise Cascade Pulp & Paper Mill,17.8,natural_gas,17.8,natural_gas,FALSE,Alabama
4071,29.72475,-95.176479,Pasadena Cogeneration,700,natural_gas,700,natural_gas,FALSE,Texas
4072,41.6422,-71.1706,Tiverton Power Plant,250,natural_gas,250,natural_gas,FALSE,Rhode Island
4073,40.4731,-122.3206,Sierra Pacific Anderson Facility,4.3,wood,4.3,wood,TRUE,California
4074,30.2586,-91.185,Axiall Plaquemine,240,natural_gas,240,natural_gas,FALSE,Louisiana
4075,32.05,-100.6917,Jameson Gas Processing Plant,1.1,natural_gas,1.1,natural_gas,FALSE,Texas
4076,33.1964,-97.9208,Bridgeport Gas Processing Plant,10.4,natural_gas,10.4,natural_gas,FALSE,Texas
4077,40.9314,-88.6548,Livingston Generating Facility,12.6,biomass,12.6,biomass,TRUE,Illinois
4078,40.7942,-89.8436,Biodyne Peoria,4,biomass,4,biomass,TRUE,Illinois
4079,41.7989,-87.825,Biodyne Lyons,4.5,biomass,4.5,biomass,TRUE,Illinois
4080,33.3516,-84.9996,Tenaska Georgia Generation Facility,933,natural_gas,933,natural_gas,FALSE,Georgia
4081,30.5924,-95.9178,Tenaska Frontier Generation Station,860,natural_gas,860,natural_gas,FALSE,Texas
4082,34.3356,-89.9275,Batesville Generation Facility,858,natural_gas,858,natural_gas,FALSE,Mississippi
4083,35.6957,-101.36,Black Hawk Station,220.4,natural_gas,220.4,natural_gas,FALSE,Texas
4084,32.9728,-102.7417,Mustang Station,486,natural_gas,486,natural_gas,FALSE,Texas
4085,41.6789,-87.42,Heat Recovery Coke Facility,88,other,88,other,FALSE,Unknown
4086,41.852709,-87.61851,MPEA Energy Center,9.3,"natural_gas,petroleum","3.3,6",natural_gas,FALSE,Illinois
4087,44.8242,-68.7094,Maine Independence Station,490,natural_gas,490,natural_gas,FALSE,Maine
4088,42.0786,-80.0708,Lakeview Gas Recovery,6,biomass,6,biomass,TRUE,Pennsylvania
4089,34.2181,-91.9025,Pine Bluff Energy Center,192,natural_gas,192,natural_gas,FALSE,Arkansas
4090,33.3761,-89.2183,Red Hills Generating Facility,440,coal,440,coal,FALSE,Mississippi
4091,35.788889,-114.994167,Desert Star Energy Center,450,natural_gas,450,natural_gas,FALSE,Nevada
4092,42.112291,-72.015113,Millennium Power,334.9,natural_gas,334.9,natural_gas,FALSE,Massachusetts
4093,34.540833,-88.939722,New Albany Energy Facility,360,natural_gas,360,natural_gas,FALSE,Mississippi
4094,35.5438,-89.198,Brownsville Peaking Power,456,natural_gas,456,natural_gas,FALSE,Tennessee
4095,38.0569,-122.2161,Crockett Cogen Project,247.4,natural_gas,247.4,natural_gas,FALSE,California
4096,27.88929,-97.258417,Gregory Power Facility,366,natural_gas,366,natural_gas,FALSE,Texas
4097,42.8206,-85.9975,Zeeland Generating Station,839.8,natural_gas,839.8,natural_gas,FALSE,Michigan
4098,42.3026,-83.154,Dearborn Industrial Generation,710,natural_gas,710,natural_gas,FALSE,Michigan
4099,29.9888,-90.4599,Taft Cogeneration Facility,790,natural_gas,790,natural_gas,FALSE,Louisiana
4100,47.331006,-116.890352,Plummer Cogen,5.8,wood,5.8,wood,TRUE,Idaho
4101,32.4302,-97.0537,Midlothian Energy Facility,1315,natural_gas,1315,natural_gas,FALSE,Texas
4102,41.9111,-71.1289,MM Taunton Energy,3.6,biomass,3.6,biomass,TRUE,Massachusetts
4103,32.8067,-117.1683,MM San Diego-Miramar,6.4,biomass,6.4,biomass,TRUE,California
4104,41.6317,-87.1728,Portside Energy,44,natural_gas,44,natural_gas,FALSE,Indiana
4105,33.6308,-95.59,Lamar Power Project,1002,natural_gas,1002,natural_gas,FALSE,Texas
4106,26.208,-98.3992,Frontera Energy Center,500,natural_gas,500,natural_gas,FALSE,Texas
4107,32.6889,-92.0811,NRG Sterlington Power,176,natural_gas,176,natural_gas,FALSE,Louisiana
4108,44.5303,-70.5219,"Rumford Power, Inc",254,natural_gas,254,natural_gas,FALSE,Maine
4109,42.281345,-85.494956,Kalamazoo River Generating Station,65,natural_gas,65,natural_gas,FALSE,Michigan
4110,45.030397,-84.730795,Livingston Generating Station,132,natural_gas,132,natural_gas,FALSE,Michigan
4111,42.173889,-121.810556,Klamath Cogeneration Plant,490,natural_gas,490,natural_gas,FALSE,Oregon
4112,30.0444,-93.771389,Sabine Cogen,87.2,natural_gas,87.2,natural_gas,FALSE,Texas
4113,41.8017,-71.5186,Entergy Rhode Island State Energy LP,538,natural_gas,538,natural_gas,FALSE,Rhode Island
4114,42.0931,-88.2397,Rocky Road Power LLC,327.3,natural_gas,327.3,natural_gas,FALSE,Illinois
4115,39.4522,-84.4647,Madison,576,natural_gas,576,natural_gas,FALSE,Ohio
4116,39.922328,-87.446358,Vermillion Energy Facility,568,natural_gas,568,natural_gas,FALSE,Indiana
4117,39.053139,-121.695873,Sutter Energy Center,530,natural_gas,530,natural_gas,FALSE,California
4118,36.3297,-79.8297,Rockingham County CT Station,825,natural_gas,825,natural_gas,FALSE,North Carolina
4119,30.221,-93.2992,RS Cogen,415.4,natural_gas,415.4,natural_gas,FALSE,Louisiana
4120,30.054478,-93.757435,SRW Cogen LP,420,natural_gas,420,natural_gas,FALSE,Texas
4121,29.954321,-93.883592,NAFTA Region Olefins Complex Cogen Fac,70,natural_gas,70,natural_gas,FALSE,Texas
4122,26.3403,-98.19,Magic Valley Generating Station,682,natural_gas,682,natural_gas,FALSE,Texas
4123,35.054029,-114.133272,Griffith Energy LLC,570,natural_gas,570,natural_gas,FALSE,Arizona
4124,45.8792,-118.6372,Vansycle,25,wind,25,wind,TRUE,Oregon
4125,41.224355,-73.099728,Milford Power Project,506.7,natural_gas,506.7,natural_gas,FALSE,Connecticut
4126,40.217143,-103.68504,Manchief Electric Generating Station,264,natural_gas,264,natural_gas,FALSE,Colorado
4127,33.8148,-83.6954,Walton County Power LLC,454.5,natural_gas,454.5,natural_gas,FALSE,Georgia
4128,32.9042,-111.7889,Desert Basin,577,natural_gas,577,natural_gas,FALSE,Arizona
4129,41.4797,-88.2581,Kendall County Generation Facility,1140,natural_gas,1140,natural_gas,FALSE,Illinois
4130,32.017826,-94.619743,Tenaska Gateway Generating Station,843,natural_gas,843,natural_gas,FALSE,Texas
4131,44.8196,-93.1156,Thomson Reuters Campus Bldg A-D,11.2,petroleum,11.2,petroleum,FALSE,Minnesota
4132,44.1936,-88.5064,Alliant Energy Neenah,299.7,natural_gas,299.7,natural_gas,FALSE,Wisconsin
4133,29.593056,-97.973215,Rio Nogales Power Project,756,natural_gas,756,natural_gas,FALSE,Texas
4134,32.54098,-85.038879,Lee County,100,natural_gas,100,natural_gas,FALSE,Alabama
4135,32.33422,-97.731686,Wolf Hollow I LP,705,natural_gas,705,natural_gas,FALSE,Texas
4136,33.358472,-84.991391,Hawk Road Facility,475.8,natural_gas,475.8,natural_gas,FALSE,Georgia
4137,39.9578,-76.7408,Modern Landfill Production Plant,9,biomass,9,biomass,TRUE,Pennsylvania
4138,29.7806,-97.9894,Hays Energy Project,881,natural_gas,881,natural_gas,FALSE,Texas
4139,35.9833,-95.9346,Green Country Energy LLC,783,natural_gas,783,natural_gas,FALSE,Oklahoma
4140,39.0708,-87.0128,Worthington Generation LLC,164.1,natural_gas,164.1,natural_gas,FALSE,Indiana
4141,41.872043,-71.895799,Lake Road Generating Plant,745,natural_gas,745,natural_gas,FALSE,Connecticut
4142,35.2956,-119.5919,La Paloma Generating LLC,965.4,natural_gas,965.4,natural_gas,FALSE,California
4143,33.7708,-84.3861,Bank of America Plaza,2.6,petroleum,2.6,petroleum,FALSE,Georgia
4144,29.6244,-98.1419,Guadalupe Generating Station,982.3,natural_gas,982.3,natural_gas,FALSE,Texas
4145,30.1478,-97.2714,Lost Pines 1 Power Project,516,natural_gas,516,natural_gas,FALSE,Texas
4146,42.6975,-73.8514,MM Albany Energy,5.9,biomass,5.9,biomass,TRUE,New York
4147,38.638333,-77.414722,MM Prince William Energy,1.8,biomass,1.8,biomass,TRUE,Virginia
4148,34.2925,-118.389444,MM Lopez Energy,5.4,biomass,5.4,biomass,TRUE,California
4149,29.0969,-81.0689,MM Tomoka Farms Energy,3.8,biomass,3.8,biomass,TRUE,Florida
4150,41.7861,-72.6544,MM Hartford Energy,2.7,biomass,2.7,biomass,TRUE,Connecticut
4151,38.3902,-85.4133,Bluegrass Generation LLC,501,natural_gas,501,natural_gas,FALSE,Kentucky
4152,30.1608,-93.345,Calcasieu,310,natural_gas,310,natural_gas,FALSE,Louisiana
4153,35.0786,-81.575,Broad River Energy Center,840.4,natural_gas,840.4,natural_gas,FALSE,South Carolina
4154,30.1458,-97.55,Bastrop Energy Center,525,natural_gas,525,natural_gas,FALSE,Texas
4155,42.9042,-71.4261,Granite Ridge,678,natural_gas,678,natural_gas,FALSE,New Hampshire
4156,31.8594,-97.3586,Bosque County Peaking,748,natural_gas,748,natural_gas,FALSE,Texas
4157,30.428611,-92.413056,Acadia Energy Center,1063,natural_gas,1063,natural_gas,FALSE,Louisiana
4158,32.4481,-94.6903,Eastman Cogeneration Facility,402.2,natural_gas,402.2,natural_gas,FALSE,Texas
4159,34.8678,-114.5317,South Point Energy Center,550,natural_gas,550,natural_gas,FALSE,Arizona
4160,38.7931,-94.3006,Dogwood Energy Facility,616,natural_gas,616,natural_gas,FALSE,Missouri
4161,47.7858,-116.9203,Rathdrum Power LLC,248,natural_gas,248,natural_gas,FALSE,Idaho
4162,35.2097,-119.585,Sunrise Power LLC,545,natural_gas,545,natural_gas,FALSE,California
4163,35.953293,-120.859952,Aera San Ardo Cogen Facility,5.6,natural_gas,5.6,natural_gas,FALSE,California
4164,29.836952,-95.121744,Channelview Cogeneration Plant,811,natural_gas,811,natural_gas,FALSE,Texas
4165,41.712216,-90.279679,Cordova Energy,521.2,natural_gas,521.2,natural_gas,FALSE,Illinois
4166,28.1289,-81.0978,Osceola,471,natural_gas,471,natural_gas,FALSE,Florida
4167,40.4219,-75.9356,Ontelaunee Energy Center,526,natural_gas,526,natural_gas,FALSE,Pennsylvania
4168,40.546667,-79.768333,FirstEnergy Allegheny Energy Units 1 & 2,88,natural_gas,88,natural_gas,FALSE,Pennsylvania
4169,33.6464,-88.2717,Caledonia,765,natural_gas,765,natural_gas,FALSE,Mississippi
4170,38.191661,-82.604586,Riverside Generating LLC,825,natural_gas,825,natural_gas,FALSE,West Virginia
4171,41.4388,-88.1236,Elwood Energy LLC,1350,natural_gas,1350,natural_gas,FALSE,Illinois
4172,39.6692,-105.0018,Arapahoe Combustion Turbine Project,122.5,natural_gas,122.5,natural_gas,FALSE,Colorado
4173,40.4705,-88.3987,Gibson City Energy Center LLC,228,natural_gas,228,natural_gas,FALSE,Illinois
4174,38.1114,-89.3467,Pinckneyville,316,natural_gas,316,natural_gas,FALSE,Illinois
4175,39.9958,-104.8278,Ponnequin Phase 1,5.2,wind,5.2,wind,TRUE,Colorado
4176,38.7619,-89.0128,Kinmundy,208,natural_gas,208,natural_gas,FALSE,Illinois
4177,27.8139,-97.4283,Corpus Christi Energy Center,467,natural_gas,467,natural_gas,FALSE,Texas
4178,40.0205,-105.2009,Valmont Combustion Turbine Project,79.8,natural_gas,79.8,natural_gas,FALSE,Colorado
4179,44.2917,-96.375,Lake Benton I,107.2,wind,107.2,wind,TRUE,Minnesota
4180,32.114185,-106.846483,Afton Generating Station,235.6,natural_gas,235.6,natural_gas,FALSE,New Mexico
4181,42.110577,-71.453468,ANP Bellingham Energy Project,471.7,natural_gas,471.7,natural_gas,FALSE,Massachusetts
4182,42.059876,-71.515811,ANP Blackstone Energy Project,454.8,natural_gas,454.8,natural_gas,FALSE,Massachusetts
4183,31.8403,-102.3264,Odessa Ector Generating Station,982.5,natural_gas,982.5,natural_gas,FALSE,Texas
4184,41.411944,-88.332778,Morris Cogeneration LLC,176,natural_gas,176,natural_gas,FALSE,Illinois
4185,38.030071,-121.873004,Los Medanos Energy Center,567,natural_gas,567,natural_gas,FALSE,California
4186,32.378969,-90.219906,Hinds Energy Facility,450,"natural_gas,other","300,150",natural_gas,FALSE,Mississippi
4187,33.0147,-89.6753,Attala,454.9,natural_gas,454.9,natural_gas,FALSE,Mississippi
4188,34.5923,-92.2166,Harry L. Oswald,548,natural_gas,548,natural_gas,FALSE,Arkansas
4189,41.393315,-87.943612,Lincoln Generating Facility,622.9,natural_gas,622.9,natural_gas,FALSE,Illinois
4190,32.32,-96.675,Ennis Power Company LLC,359.5,natural_gas,359.5,natural_gas,FALSE,Texas
4191,38.6716,-87.2931,Wheatland Generating Facility,460,natural_gas,460,natural_gas,FALSE,Indiana
4192,36.0119,-95.6967,Oneta Energy Center,1086.4,natural_gas,1086.4,natural_gas,FALSE,Oklahoma
